peakID	Freq	FreqUnique	peakLEN	peakANNO	chr	start	end	MutSamples	MutSamplesunique	peakMUTr	pbin	pbin.adj	neglog10qval
chr17:31238951-31239967	2	2	1016	DistalRE	chr17	31238951	31239967	Baca_STID0000002682_T_wgs,CPCG0256-F1	Baca_STID0000002682_T_wgs,CPCG0256-F1	0.00196850393700787	2.27612943960692e-05	0.0010923389051685	2.96164259806927
chr22:49013937-49014554	2	2	617	DistalRE	chr22	49013937	49014554	Baca_07-5037_T_wgs,CPCG0404-F1	Baca_07-5037_T_wgs,CPCG0404-F1	0.00324149108589951	2.31261288512637e-05	0.00110002604049153	2.95859703383458
chr15:21925834-21926723	2	2	889	DistalRE	chr15	21925834	21926723	Baca_08-4154_T_wgs,CPCG0048-F1	Baca_08-4154_T_wgs,CPCG0048-F1	0.00224971878515186	2.4615208864464e-05	0.00115072047617546	2.93903015890505
chr17:16118747-16119504	2	2	757	PIGL	chr17	16118747	16119504	Baca_06-3199_T_wgs,CPCG0412-F1	Baca_06-3199_T_wgs,CPCG0412-F1	0.00264200792602378	2.46200660018935e-05	0.00115072047617546	2.93903015890505
chr15:64217507-64218359	2	2	852	DAPK2,RP11-111E14.1	chr15	64217507	64218359	Baca_08-492_T_wgs,CPCG0208-F1	Baca_08-492_T_wgs,CPCG0208-F1	0.00234741784037559	2.55674605874049e-05	0.00115483277863278	2.93748089765475
chr15:93442868-93445047	2	2	2179	CHD2	chr15	93442868	93445047	Baca_05-3852_T_wgs,TCGA_5789_T1_wgs	Baca_05-3852_T_wgs,TCGA_5789_T1_wgs	0.000917852225791648	2.52024807803836e-05	0.00115483277863278	2.93748089765475
chr2:221824062-221824651	2	2	589	DistalRE	chr2	221824062	221824651	Baca_07-4610_T_wgs,CPCG0364-F1	Baca_07-4610_T_wgs,CPCG0364-F1	0.0033955857385399	2.50741176743765e-05	0.00115483277863278	2.93748089765475
chr6:131869252-131870156	2	2	904	DistalRE	chr6	131869252	131870156	TCGA_6365_T1_wgs,TCGA_7075_T1_wgs	TCGA_6365_T1_wgs,TCGA_7075_T1_wgs	0.00221238938053097	2.54513382660156e-05	0.00115483277863278	2.93748089765475
chr7:56118790-56119744	2	2	954	CCT6A	chr7	56118790	56119744	CPCG0124-F1,CPCG0345-F1	CPCG0124-F1,CPCG0345-F1	0.00209643605870021	2.65722904097093e-05	0.00119021717460156	2.92437378724139
chr12:101368197-101368930	2	2	733	DistalRE	chr12	101368197	101368930	CPCG0083-F1,CPCG0128-F1	CPCG0083-F1,CPCG0128-F1	0.00272851296043656	2.69716949897035e-05	0.00119812281462526	2.92149866192981
chr17:77752611-77753656	2	2	1045	DistalRE	chr17	77752611	77753656	CPCG0324-F1,CPCG0340-F1	CPCG0324-F1,CPCG0340-F1	0.00191387559808612	2.78384090813359e-05	0.0012199263940606	2.91366637229056
chr3:188301089-188301767	2	2	678	LPP	chr3	188301089	188301767	TCGA_5750_T1_wgs,CPCG0001-F1	TCGA_5750_T1_wgs,CPCG0001-F1	0.00294985250737463	2.79164551571078e-05	0.0012199263940606	2.91366637229056
chr20:48227239-48228041	2	2	802	DistalRE	chr20	48227239	48228041	Baca_07-4610_T_wgs,CPCG0087-F1	Baca_07-4610_T_wgs,CPCG0087-F1	0.00249376558603491	2.83783645059509e-05	0.00122905457491115	2.91042883228317
chr9:131679274-131679976	2	2	702	DistalRE	chr9	131679274	131679976	Baca_06-3199_T_wgs,Baca_08-4154_T_wgs	Baca_06-3199_T_wgs,Baca_08-4154_T_wgs	0.00284900284900285	2.85826645328173e-05	0.00122905457491115	2.91042883228317
chr11:82870906-82872110	2	2	1204	DistalRE	chr11	82870906	82872110	Berger_0508_T_wgs,TCGA_7169_T1_wgs	Berger_0508_T_wgs,TCGA_7169_T1_wgs	0.00166112956810631	2.95830595316474e-05	0.0012619757538302	2.89894898905298
chr5:172571265-172572371	2	2	1106	BNIP1,CTC-209H22.3	chr5	172571265	172572371	Baca_08-492_T_wgs,CPCG0199-F1	Baca_08-492_T_wgs,CPCG0199-F1	0.00180831826401447	3.00943593756442e-05	0.00127367859562274	2.8949401495184
chr16:66906827-66907432	2	2	605	DistalRE	chr16	66906827	66907432	Baca_07-837_T_wgs,Baca_08-556_T_wgs	Baca_07-837_T_wgs,Baca_08-556_T_wgs	0.00330578512396694	3.10326132298713e-05	0.00130312731336374	2.88501315236853
chr14:56741110-56741882	2	2	772	DistalRE	chr14	56741110	56741882	CPCG0189-F1,CPCG0211-F1	CPCG0189-F1,CPCG0211-F1	0.00259067357512953	3.1422677137846e-05	0.00130927821407692	2.88296805856767
chr1:241682689-241683465	2	2	776	DistalRE	chr1	241682689	241683465	Baca_08-217_T_wgs,CPCG0249-F1	Baca_08-217_T_wgs,CPCG0249-F1	0.00257731958762887	3.49123959806116e-05	0.00137980976761608	2.86018078502593
chr18:6992764-6993743	2	2	979	DistalRE	chr18	6992764	6993743	CPCG0128-F1,CPCG0372-F1	CPCG0128-F1,CPCG0372-F1	0.00204290091930541	3.37388792294292e-05	0.00137980976761608	2.86018078502593
chr3:23634001-23635231	2	2	1230	DistalRE	chr3	23634001	23635231	Baca_08-217_T_wgs,Weischenfeldt_04_T_wgs	Baca_08-217_T_wgs,Weischenfeldt_04_T_wgs	0.0016260162601626	3.4599753663064e-05	0.00137980976761608	2.86018078502593
chr3:39447782-39449074	2	2	1292	RPSA,SNORA6	chr3	39447782	39449074	Baca_08-501_T_wgs,CPCG0206-F1	Baca_08-501_T_wgs,CPCG0206-F1	0.00154798761609907	3.40546622243883e-05	0.00137980976761608	2.86018078502593
chr6:26520696-26521610	2	2	914	HCG11,RNU6-502P	chr6	26520696	26521610	CPCG0078-F1,CPCG0081-F1	CPCG0078-F1,CPCG0081-F1	0.00218818380743982	3.4904513347e-05	0.00137980976761608	2.86018078502593
chr6:39027163-39027905	2	2	742	DistalRE	chr6	39027163	39027905	CPCG0232-F1,CPCG0348-F1	CPCG0232-F1,CPCG0348-F1	0.00269541778975741	3.41859022533475e-05	0.00137980976761608	2.86018078502593
chr8:65943798-65944870	2	2	1072	DistalRE	chr8	65943798	65944870	Baca_08-492_T_wgs,CPCG0345-F1	Baca_08-492_T_wgs,CPCG0345-F1	0.00186567164179104	3.35359255748278e-05	0.00137980976761608	2.86018078502593
chr4:159754662-159755429	2	2	767	DistalRE	chr4	159754662	159755429	Baca_03-1426_T_wgs,CPCG0098-F1	Baca_03-1426_T_wgs,CPCG0098-F1	0.00260756192959583	3.57092989584381e-05	0.00140100351752996	2.85356077432027
chr3:113666909-113667770	2	2	861	RP11-255E6.6,ZDHHC23	chr3	113666909	113667770	Baca_STID0000002621_T_wgs,CPCG0364-F1	Baca_STID0000002621_T_wgs,CPCG0364-F1	0.00232288037166086	3.62683640625452e-05	0.0014126264988129	2.84997265127735
chr8:95979989-95980936	2	2	947	DistalRE	chr8	95979989	95980936	CPCG0001-F1,CPCG0184-F1	CPCG0001-F1,CPCG0184-F1	0.00211193241816262	3.74643462777643e-05	0.00144871123196391	2.83901817275013
chr11:49218422-49219283	2	2	861	DistalRE	chr11	49218422	49219283	Baca_08-1541_T_wgs,CPCG0081-F1	Baca_08-1541_T_wgs,CPCG0081-F1	0.00232288037166086	3.81224997623868e-05	0.00146363168730592	2.8345681967031
chr9:33000797-33001892	2	2	1095	DistalRE	chr9	33000797	33001892	CPCG0047-F1,CPCG0387-F1	CPCG0047-F1,CPCG0387-F1	0.00182648401826484	3.85023787894708e-05	0.00146773252477592	2.83335308174816
chr5:176852446-176854090	2	2	1644	GRK6	chr5	176852446	176854090	CPCG0258-F1,CPCG0374-F1	CPCG0258-F1,CPCG0374-F1	0.00121654501216545	3.91876021583038e-05	0.00148333353240058	2.82876118545527
chr17:17617148-17618057	2	2	909	DistalRE	chr17	17617148	17618057	Baca_07-144_T_wgs,Baca_09-628_T_wgs	Baca_07-144_T_wgs,Baca_09-628_T_wgs	0.0022002200220022	4.04145971313503e-05	0.00151908013693012	2.81841931494002
chr10:119805962-119806814	2	2	852	CASC2	chr10	119805962	119806814	CPCG0331-F1,TCGA_7744_T1_wgs	CPCG0331-F1,TCGA_7744_T1_wgs	0.00234741784037559	4.10979012525226e-05	0.00153403624466881	2.81416437919166
chr1:246771674-246772754	2	2	1080	DistalRE	chr1	246771674	246772754	Baca_STID0000002682_T_wgs,CPCG0342-F1	Baca_STID0000002682_T_wgs,CPCG0342-F1	0.00185185185185185	4.35189616844133e-05	0.00161320289002567	2.79231100863251
chr11:7575602-7577252	2	2	1650	DistalRE	chr11	7575602	7577252	CPCG0366-F1,CPCG0407-F1	CPCG0366-F1,CPCG0407-F1	0.00121212121212121	4.5154763967947e-05	0.00165272462996119	2.78179950072421
chr19:2543566-2544410	2	2	844	DistalRE	chr19	2543566	2544410	CPCG0099-F1,CPCG0217-F1	CPCG0099-F1,CPCG0217-F1	0.0023696682464455	4.52000968566129e-05	0.00165272462996119	2.78179950072421
chr10:28821148-28822145	2	2	997	WAC	chr10	28821148	28822145	Baca_07-144_T_wgs,CPCG0189-F1	Baca_07-144_T_wgs,CPCG0189-F1	0.00200601805416249	4.61731946078113e-05	0.00167014695309635	2.77724531441468
chr1:28832090-28833275	2	2	1185	RCC1,SNHG3,SNORA73B	chr1	28832090	28833275	CPCG0183-F1,CPCG0374-F1	CPCG0183-F1,CPCG0374-F1	0.00168776371308017	4.64879683147797e-05	0.00167014695309635	2.77724531441468
chr20:35233480-35234254	2	2	774	C20orf24	chr20	35233480	35234254	CPCG0099-F1,CPCG0123-F1	CPCG0099-F1,CPCG0123-F1	0.00258397932816537	4.69194771939626e-05	0.00167014695309635	2.77724531441468
chr2:178970416-178971137	2	2	721	DistalRE	chr2	178970416	178971137	Baca_04-1243_T_wgs,CPCG0249-F1	Baca_04-1243_T_wgs,CPCG0249-F1	0.00277392510402219	4.66098526712449e-05	0.00167014695309635	2.77724531441468
chr16:67475034-67476249	2	2	1215	ATP6V0D1	chr16	67475034	67476249	CPCG0057-F1,CPCG0345-F1	CPCG0057-F1,CPCG0345-F1	0.00164609053497942	4.73774765014809e-05	0.00167535484339118	2.77589319447457
chr3:50638339-50639603	2	2	1264	DistalRE	chr3	50638339	50639603	CPCG0206-F1,CPCG0334-F1	CPCG0206-F1,CPCG0334-F1	0.00158227848101266	4.81203271581073e-05	0.00169050168937795	2.7719843908922
chr2:19547354-19548363	2	2	1009	MIR4757	chr2	19547354	19548363	Baca_04-1084_T_wgs,Baca_08-4154_T_wgs	Baca_04-1084_T_wgs,Baca_08-4154_T_wgs	0.00198216055500496	5.10319611101809e-05	0.00176505698508973	2.75324126879711
chr3:4508399-4509192	2	2	793	DistalRE	chr3	4508399	4509192	CPCG0249-F1,CPCG0331-F1	CPCG0249-F1,CPCG0331-F1	0.00252206809583859	5.12277004044648e-05	0.00176505698508973	2.75324126879711
chr9:123582142-123583202	2	2	1060	PSMD5	chr9	123582142	123583202	CPCG0057-F1,CPCG0392-F1	CPCG0057-F1,CPCG0392-F1	0.00188679245283019	5.08329274178472e-05	0.00176505698508973	2.75324126879711
chr4:8200471-8201215	2	2	744	SH3TC1	chr4	8200471	8201215	CPCG0236-F1,CPCG0364-F1	CPCG0236-F1,CPCG0364-F1	0.00268817204301075	5.53235174695457e-05	0.00189403762037457	2.72261139906093
chr11:61129202-61130307	2	2	1105	TMEM138	chr11	61129202	61130307	Baca_06-3199_T_wgs,Baca_08-1541_T_wgs	Baca_06-3199_T_wgs,Baca_08-1541_T_wgs	0.00180995475113122	5.96564048178581e-05	0.00198135097466095	2.70303858712808
chr13:20356176-20357389	2	2	1213	DistalRE	chr13	20356176	20357389	Baca_07-5037_T_wgs,CPCG0266-F1	Baca_07-5037_T_wgs,CPCG0266-F1	0.00164880461665293	5.97169968176881e-05	0.00198135097466095	2.70303858712808
chr18:71292821-71293926	2	2	1105	DistalRE	chr18	71292821	71293926	Baca_06-1749_T_wgs,CPCG0260-F1	Baca_06-1749_T_wgs,CPCG0260-F1	0.00180995475113122	5.96564048178581e-05	0.00198135097466095	2.70303858712808
chr3:15796679-15797980	2	2	1301	DistalRE	chr3	15796679	15797980	Baca_07-5318_T_wgs,CPCG0346-F1	Baca_07-5318_T_wgs,CPCG0346-F1	0.00153727901614143	5.94902205470901e-05	0.00198135097466095	2.70303858712808
chrX:103381143-103381376	1	1	233	DistalRE	chrX	103381143	103381376	CPCG0166-F1	CPCG0166-F1	0.00429184549356223	5.85474797278578e-05	0.00198135097466095	2.70303858712808
chr15:48755440-48756301	2	2	861	DistalRE	chr15	48755440	48756301	Baca_03-3125_T_wgs,CPCG0388-F1	Baca_03-3125_T_wgs,CPCG0388-F1	0.00232288037166086	6.03609413996076e-05	0.00199042981609135	2.70105313132862
chr11:72432845-72433903	2	2	1058	DistalRE	chr11	72432845	72433903	CPCG0003-F1,CPCG0334-F1	CPCG0003-F1,CPCG0334-F1	0.00189035916824197	6.3295774684335e-05	0.00206601328391597	2.6848668904094
chr1:52413610-52415610	2	2	2000	DistalRE	chr1	52413610	52415610	CPCG0268-F1,TCGA_7075_T1_wgs	CPCG0268-F1,TCGA_7075_T1_wgs	0.001	6.34218031341647e-05	0.00206601328391597	2.6848668904094
chr10:15905534-15906893	2	2	1359	DistalRE	chr10	15905534	15906893	CPCG0081-F1,CPCG0339-F1	CPCG0081-F1,CPCG0339-F1	0.00147167034584253	6.48937582764681e-05	0.00210122861889166	2.67752669270517
chr6:138554899-138555954	2	2	1055	DistalRE	chr6	138554899	138555954	Baca_05-620_T_wgs,Baca_09-37_T_wgs	Baca_05-620_T_wgs,Baca_09-37_T_wgs	0.0018957345971564	6.59235396988519e-05	0.0021217905741397	2.67329748423485
chr11:93213833-93215255	2	2	1422	SMCO4	chr11	93213833	93215255	CPCG0124-F1,CPCG0259-F1	CPCG0124-F1,CPCG0259-F1	0.00140646976090014	6.68658383220702e-05	0.00213165022165784	2.67128405633695
chr4:77818180-77819697	2	2	1517	SOWAHB	chr4	77818180	77819697	Baca_05-3852_T_wgs,CPCG0117-F1	Baca_05-3852_T_wgs,CPCG0117-F1	0.001318391562294	6.70230488298001e-05	0.00213165022165784	2.67128405633695
chr21:16493843-16494868	2	2	1025	DistalRE	chr21	16493843	16494868	Baca_06-1749_T_wgs,CPCG0124-F1	Baca_06-1749_T_wgs,CPCG0124-F1	0.00195121951219512	6.80709308836999e-05	0.00215224266764639	2.66710876308085
chr3:31295924-31297143	2	2	1219	DistalRE	chr3	31295924	31297143	Baca_03-2345_T_wgs,CPCG0078-F1	Baca_03-2345_T_wgs,CPCG0078-F1	0.00164068908941756	6.89390259792198e-05	0.00215434456185062	2.66668483523345
chr15:20558919-20559192	1	1	273	snoU13	chr15	20558919	20559192	TCGA_6370_T1_wgs	TCGA_6370_T1_wgs	0.00366300366300366	6.85982044590699e-05	0.00215434456185062	2.66668483523345
chr1:152006819-152008548	2	2	1729	S100A11	chr1	152006819	152008548	CPCG0094-F1,CPCG0238-F1	CPCG0094-F1,CPCG0238-F1	0.00115673799884326	7.07702030003464e-05	0.00219878520882579	2.65781719318482
chr6:64283072-64284537	2	2	1465	PTP4A1,RP5-1148A21.3	chr6	64283072	64284537	Baca_05-3595_T_wgs,CPCG0267-F1	Baca_05-3595_T_wgs,CPCG0267-F1	0.00136518771331058	7.31468684183596e-05	0.0022595656192453	2.64597504195733
chr5:130499867-130501490	2	2	1623	HINT1	chr5	130499867	130501490	Baca_03-1426_T_wgs,CPCG0208-F1	Baca_03-1426_T_wgs,CPCG0208-F1	0.00123228589032656	7.920244545149e-05	0.00243264653886719	2.61392098904335
chr14:50428445-50429813	2	2	1368	DistalRE	chr14	50428445	50429813	Baca_03-3125_T_wgs,CPCG0259-F1	Baca_03-3125_T_wgs,CPCG0259-F1	0.00146198830409357	8.01461643288609e-05	0.00244764564356606	2.61125145669943
chr2:10115160-10116377	2	2	1217	DistalRE	chr2	10115160	10116377	Baca_09-37_T_wgs,CPCG0211-F1	Baca_09-37_T_wgs,CPCG0211-F1	0.00164338537387017	8.17169122939082e-05	0.00247042111604545	2.60722900917514
chr6:134942831-134943761	2	2	930	DistalRE	chr6	134942831	134943761	Baca_06-1749_T_wgs,Baca_07-837_T_wgs	Baca_06-1749_T_wgs,Baca_07-837_T_wgs	0.0021505376344086	8.18111550988075e-05	0.00247042111604545	2.60722900917514
chr6:27870049-27871605	2	2	1556	DistalRE	chr6	27870049	27871605	Baca_05-3852_T_wgs,Baca_08-1541_T_wgs	Baca_05-3852_T_wgs,Baca_08-1541_T_wgs	0.0012853470437018	8.24781229750115e-05	0.002476647547434	2.60613579361425
chr19:51363604-51366549	2	2	2945	KLK2	chr19	51363604	51366549	CPCG0246-F1,Weischenfeldt_02_T_wgs	CPCG0246-F1,Weischenfeldt_02_T_wgs	0.00067911714770798	8.31101537165537e-05	0.00248176153459153	2.60523995095431
chr3:172325079-172326910	2	2	1831	DistalRE	chr3	172325079	172326910	CPCG0340-F1,CPCG0369-F1	CPCG0340-F1,CPCG0369-F1	0.00109229929000546	8.51802056274564e-05	0.00252952268092584	2.59696142214323
chr6:34565310-34567010	2	2	1700	DistalRE	chr6	34565310	34567010	Baca_03-2345_T_wgs,CPCG0414-F1	Baca_03-2345_T_wgs,CPCG0414-F1	0.00117647058823529	8.68636439361997e-05	0.00256534113273117	2.59085487530388
chr11:67084592-67085769	2	2	1177	DistalRE	chr11	67084592	67085769	Baca_05-620_T_wgs,TCGA_7744_T1_wgs	Baca_05-620_T_wgs,TCGA_7744_T1_wgs	0.00169923534409516	8.77129948132128e-05	0.00257626965639901	2.58900868162397
chr14:61905259-61906433	2	2	1174	DistalRE	chr14	61905259	61906433	Baca_04-1243_T_wgs,CPCG0248-F1	Baca_04-1243_T_wgs,CPCG0248-F1	0.00170357751277683	8.9209530510849e-05	0.00257796358331082	2.58872322184641
chr3:9004702-9005662	2	2	960	DistalRE	chr3	9004702	9005662	CPCG0098-F1,CPCG0236-F1	CPCG0098-F1,CPCG0236-F1	0.00208333333333333	8.87379852309815e-05	0.00257796358331082	2.58872322184641
chr4:133265592-133266753	2	2	1161	DistalRE	chr4	133265592	133266753	Baca_07-5037_T_wgs,CPCG0364-F1	Baca_07-5037_T_wgs,CPCG0364-F1	0.00172265288544358	8.91721207962939e-05	0.00257796358331082	2.58872322184641
chr12:31499209-31499583	1	1	374	DistalRE	chr12	31499209	31499583	CPCG0373-F1	CPCG0373-F1	0.00267379679144385	9.39758348238367e-05	0.00270117707047124	2.56844694553933
chr1:45804690-45806388	2	2	1698	TOE1	chr1	45804690	45806388	Baca_STID0000002872_T_wgs,CPCG0083-F1	Baca_STID0000002872_T_wgs,CPCG0083-F1	0.00117785630153121	9.81471667062207e-05	0.00280575380356933	2.55195043966625
chr3:175495147-175496469	2	2	1322	DistalRE	chr3	175495147	175496469	Baca_07-144_T_wgs,Baca_08-1541_T_wgs	Baca_07-144_T_wgs,Baca_08-1541_T_wgs	0.00151285930408472	9.86581337441121e-05	0.00280575380356933	2.55195043966625
chr3:179040305-179041789	2	2	1484	ZNF639	chr3	179040305	179041789	CPCG0210-F1,CPCG0249-F1	CPCG0210-F1,CPCG0249-F1	0.00134770889487871	9.93910579833919e-05	0.00281172071926701	2.5510278188246
chr6:144065973-144067178	2	2	1205	DistalRE	chr6	144065973	144067178	Baca_STID0000003042_T_wgs,CPCG0050-F1	Baca_STID0000003042_T_wgs,CPCG0050-F1	0.0016597510373444	0.00010023005396068	0.00282061015727044	2.54965693449186
chr17:27055148-27056508	2	2	1360	NEK8	chr17	27055148	27056508	Baca_STID0000003127_T_wgs,CPCG0232-F1	Baca_STID0000003127_T_wgs,CPCG0232-F1	0.00147058823529412	0.000104385368796328	0.00292224665250136	2.53428313018836
chr7:158571255-158572645	2	2	1390	DistalRE	chr7	158571255	158572645	CPCG0099-F1,CPCG0237-F1	CPCG0099-F1,CPCG0237-F1	0.00143884892086331	0.000106482150314063	0.00296550030019736	2.52790202766705
chr1:114446821-114448095	2	2	1274	DCLRE1B	chr1	114446821	114448095	CPCG0183-F1,CPCG0249-F1	CPCG0183-F1,CPCG0249-F1	0.00156985871271586	0.000109623335218175	0.00303724446802932	2.51752025028023
chr3:195633927-195635416	2	2	1489	TNK2-AS1	chr3	195633927	195635416	Baca_08-4154_T_wgs,Baca_STID0000002525_T_wgs	Baca_08-4154_T_wgs,Baca_STID0000002525_T_wgs	0.00134318334452653	0.000110813523300336	0.00305447532174004	2.51506337934697
chr14:38053720-38055987	2	2	2267	DistalRE	chr14	38053720	38055987	CPCG0006-F1,TCGA_6365_T1_wgs	CPCG0006-F1,TCGA_6365_T1_wgs	0.000882223202470225	0.000112755805295784	0.00309215537482061	2.50973869174858
chr16:11836496-11837670	2	2	1174	DistalRE	chr16	11836496	11837670	CPCG0099-F1,CPCG0369-F1	CPCG0099-F1,CPCG0369-F1	0.00170357751277683	0.000114154205560267	0.00311461347658089	2.50659584159025
chr1:231472372-231474215	2	2	1843	SPRTN	chr1	231472372	231474215	Baca_05-3852_T_wgs,CPCG0001-F1	Baca_05-3852_T_wgs,CPCG0001-F1	0.0010851871947911	0.00011553817301448	0.00312069185905944	2.50574911198731
chr5:180615364-180616921	2	2	1557	CTC-338M12.5	chr5	180615364	180616921	Baca_03-2345_T_wgs,CPCG0213-F1	Baca_03-2345_T_wgs,CPCG0213-F1	0.00128452151573539	0.000115164312485745	0.00312069185905944	2.50574911198731
chr1:154390500-154392377	2	2	1877	DistalRE	chr1	154390500	154392377	Baca_07-4610_T_wgs,CPCG0191-F1	Baca_07-4610_T_wgs,CPCG0191-F1	0.00106553010122536	0.000116233971677582	0.00312378798883503	2.50531844931572
chr21:31177230-31178742	2	2	1512	DistalRE	chr21	31177230	31178742	CPCG0374-F1,CPCG0388-F1	CPCG0374-F1,CPCG0388-F1	0.00132275132275132	0.000122929516586349	0.00328729428682401	2.48316141504743
chr15:45492203-45493685	2	2	1482	CTD-2651B20.6,CTD-2651B20.7	chr15	45492203	45493685	CPCG0090-F1,CPCG0364-F1	CPCG0090-F1,CPCG0364-F1	0.00134952766531714	0.000123853353982085	0.00329560285967183	2.48206512896668
chr11:107701280-107702684	2	2	1404	DistalRE	chr11	107701280	107702684	CPCG0001-F1,CPCG0211-F1	CPCG0001-F1,CPCG0211-F1	0.00142450142450142	0.000124612798643127	0.00329947681136357	2.48155491950135
chr9:110217569-110218789	2	2	1220	DistalRE	chr9	110217569	110218789	Baca_08-4154_T_wgs,CPCG0388-F1	Baca_08-4154_T_wgs,CPCG0388-F1	0.00163934426229508	0.000125621851514368	0.00330988947004768	2.4801865087469
chr2:181121627-181123968	2	2	2341	DistalRE	chr2	181121627	181123968	CPCG0357-F1,Weischenfeldt_05_T_wgs	CPCG0357-F1,Weischenfeldt_05_T_wgs	0.000854335753951303	0.000129391563222646	0.0033766448565728	2.47151461450272
chr8:135805688-135807405	2	2	1717	AC083843.1	chr8	135805688	135807405	CPCG0182-F1,CPCG0232-F1	CPCG0182-F1,CPCG0232-F1	0.0011648223645894	0.000129411877293767	0.0033766448565728	2.47151461450272
chr20:31960281-31962405	2	2	2124	CDK5RAP1	chr20	31960281	31962405	Baca_06-1749_T_wgs,TCGA_7522_T1_wgs	Baca_06-1749_T_wgs,TCGA_7522_T1_wgs	0.000941619585687382	0.000135314754346626	0.00351360775175418	2.45424672342043
chr4:87927119-87928749	2	2	1630	AFF1	chr4	87927119	87928749	Baca_05-3595_T_wgs,CPCG0266-F1	Baca_05-3595_T_wgs,CPCG0266-F1	0.00122699386503067	0.00013935529457658	0.00360112840552462	2.44356139270354
chr10:43133349-43134485	2	2	1136	ZNF33B	chr10	43133349	43134485	Baca_08-556_T_wgs,CPCG0099-F1	Baca_08-556_T_wgs,CPCG0099-F1	0.00176056338028169	0.000140124411089733	0.00360367803639863	2.44325401715511
chr15:96875457-96876714	2	2	1257	MIR1469,NR2F2	chr15	96875457	96876714	Baca_04-1243_T_wgs,CPCG0364-F1	Baca_04-1243_T_wgs,CPCG0364-F1	0.00159108989657916	0.000143709425093271	0.00367827695179205	2.43435557414449
chr3:193884754-193885043	1	1	289	DistalRE	chr3	193884754	193885043	CPCG0401-F1	CPCG0401-F1	0.00346020761245675	0.000145231676934394	0.00369962210200175	2.43184263468896
chr4:186131619-186132985	2	2	1366	SNX25	chr4	186131619	186132985	CPCG0128-F1,CPCG0378-F1	CPCG0128-F1,CPCG0378-F1	0.00146412884333821	0.000151344340715264	0.00383715014785162	2.41599120650729
chr21:20939143-20939787	1	1	644	DistalRE	chr21	20939143	20939787	Baca_09-396_T_wgs	Baca_09-396_T_wgs	0.0015527950310559	0.000161813862697846	0.00408333104225784	2.388985409693
chr20:11138110-11139696	2	2	1586	DistalRE	chr20	11138110	11139696	CPCG0047-F1,CPCG0249-F1	CPCG0047-F1,CPCG0249-F1	0.00126103404791929	0.000169505414695482	0.00425743740181408	2.37085172886074
chr22:19924453-19926078	2	2	1625	DistalRE	chr22	19924453	19926078	Baca_08-217_T_wgs,CPCG0232-F1	Baca_08-217_T_wgs,CPCG0232-F1	0.00123076923076923	0.00017411151230802	0.0043527878077005	2.36123250357335
chr16:685626-687232	2	2	1606	C16orf13	chr16	685626	687232	Baca_07-837_T_wgs,TCGA_7744_T1_wgs	Baca_07-837_T_wgs,TCGA_7744_T1_wgs	0.0012453300124533	0.000185099798726539	0.0046060713803479	2.33666933605242
chrX:95138897-95140602	2	2	1705	DistalRE	chrX	95138897	95140602	CPCG0117-F1,CPCG0242-F1	CPCG0117-F1,CPCG0242-F1	0.00117302052785924	0.000187449265762094	0.00464304056899197	2.33319752162946
chr6:26311315-26314045	3	2	2730	DistalRE	chr6	26311315	26314045	CPCG0006-F1,CPCG0006-F1,CPCG0380-F1	CPCG0006-F1,CPCG0380-F1	0.0010989010989011	0.000188583587825504	0.00464474108096329	2.33303849054935
chr4:102808743-102810367	2	2	1624	DistalRE	chr4	102808743	102810367	TCGA_7075_T1_wgs,CPCG0232-F1	TCGA_7075_T1_wgs,CPCG0232-F1	0.00123152709359606	0.000189246194740644	0.00464474108096329	2.33303849054935
chr14:37886520-37888417	2	2	1897	DistalRE	chr14	37886520	37888417	CPCG0211-F1,Weischenfeldt_01_T_wgs	CPCG0211-F1,Weischenfeldt_01_T_wgs	0.00105429625724829	0.000207118612937237	0.00506028429335294	2.29582508324595
