peakID	Freq	FreqUnique	peakLEN	peakANNO	chr	start	end	MutSamples	MutSamplesunique	peakMUTr	pbin	pbin.adj	neglog10qval
chr22:49013937-49014554	2	2	617	DistalRE	chr22	49013937	49014554	Baca_07-5037_T_wgs,CPCG0404-F1	Baca_07-5037_T_wgs,CPCG0404-F1	0.00324149108589951	1.23559568553479e-07	0.000139473573015422	3.85550807325653
chr15:21925834-21926723	2	2	889	DistalRE	chr15	21925834	21926723	Baca_08-4154_T_wgs,CPCG0048-F1	Baca_08-4154_T_wgs,CPCG0048-F1	0.00224971878515186	1.34574089675864e-07	0.000148241230766973	3.82903098796138
chr17:16118747-16119504	2	2	757	DistalRE	chr17	16118747	16119504	Baca_06-3199_T_wgs,CPCG0412-F1	Baca_06-3199_T_wgs,CPCG0412-F1	0.00264200792602378	1.34600529716016e-07	0.000148241230766973	3.82903098796138
chr15:64217507-64218359	2	2	852	DistalRE	chr15	64217507	64218359	Baca_08-492_T_wgs,CPCG0208-F1	Baca_08-492_T_wgs,CPCG0208-F1	0.00234741784037559	1.39791741845481e-07	0.00014873959799937	3.82757339662083
chr15:93442868-93445047	2	2	2179	DistalRE	chr15	93442868	93445047	Baca_05-3852_T_wgs,TCGA_5789_T1_wgs	Baca_05-3852_T_wgs,TCGA_5789_T1_wgs	0.000917852225791648	1.37792472071399e-07	0.00014873959799937	3.82757339662083
chr2:221824062-221824651	2	2	589	DistalRE	chr2	221824062	221824651	Baca_07-4610_T_wgs,CPCG0364-F1	Baca_07-4610_T_wgs,CPCG0364-F1	0.0033955857385399	1.37088002351133e-07	0.00014873959799937	3.82757339662083
chr6:131869252-131870156	2	2	904	DistalRE	chr6	131869252	131870156	TCGA_6365_T1_wgs,TCGA_7075_T1_wgs	TCGA_6365_T1_wgs,TCGA_7075_T1_wgs	0.00221238938053097	1.39155497586178e-07	0.00014873959799937	3.82757339662083
chr7:56118790-56119744	2	2	954	NUPR1L	chr7	56118790	56119744	CPCG0124-F1,CPCG0345-F1	CPCG0124-F1,CPCG0345-F1	0.00209643605870021	1.45298352598291e-07	0.000153299529947674	3.81445917679236
chr12:101368197-101368930	2	2	733	DistalRE	chr12	101368197	101368930	CPCG0083-F1,CPCG0128-F1	CPCG0083-F1,CPCG0128-F1	0.00272851296043656	1.47486978866909e-07	0.000154311938813975	3.81160047211929
chr17:77752611-77753656	2	2	1045	DistalRE	chr17	77752611	77753656	CPCG0324-F1,CPCG0340-F1	CPCG0324-F1,CPCG0340-F1	0.00191387559808612	1.52237815822072e-07	0.000157111116592177	3.80379308482741
chr3:188301089-188301767	2	2	678	DistalRE	chr3	188301089	188301767	TCGA_5750_T1_wgs,CPCG0001-F1	TCGA_5750_T1_wgs,CPCG0001-F1	0.00294985250737463	1.52665059570425e-07	0.000157111116592177	3.80379308482741
chr20:48227239-48228041	2	2	802	DistalRE	chr20	48227239	48228041	Baca_07-4610_T_wgs,CPCG0087-F1	Baca_07-4610_T_wgs,CPCG0087-F1	0.00249376558603491	1.5519723576689e-07	0.000158274691455557	3.80058852442964
chr9:131679274-131679976	2	2	702	DistalRE	chr9	131679274	131679976	Baca_06-3199_T_wgs,Baca_08-4154_T_wgs	Baca_06-3199_T_wgs,Baca_08-4154_T_wgs	0.00284900284900285	1.56316947747079e-07	0.000158274691455557	3.80058852442964
chr11:82870906-82872110	2	2	1204	DistalRE	chr11	82870906	82872110	Berger_0508_T_wgs,TCGA_7169_T1_wgs	Berger_0508_T_wgs,TCGA_7169_T1_wgs	0.00166112956810631	1.61801872303054e-07	0.000162517683786123	3.78909937589814
chr5:172571265-172572371	2	2	1106	DistalRE	chr5	172571265	172572371	Baca_08-492_T_wgs,CPCG0199-F1	Baca_08-492_T_wgs,CPCG0199-F1	0.00180831826401447	1.64605042182917e-07	0.000164021086199935	3.78510031639371
chr16:66906827-66907432	2	2	605	DistalRE	chr16	66906827	66907432	Baca_07-837_T_wgs,Baca_08-556_T_wgs	Baca_07-837_T_wgs,Baca_08-556_T_wgs	0.00330578512396694	1.69748632409692e-07	0.000167814567282945	3.77517034257762
chr14:56741110-56741882	2	2	772	DistalRE	chr14	56741110	56741882	CPCG0189-F1,CPCG0211-F1	CPCG0189-F1,CPCG0211-F1	0.00259067357512953	1.71887987454482e-07	0.000168601972569317	3.77313734862611
chr18:6992764-6993743	2	2	979	DistalRE	chr18	6992764	6993743	CPCG0128-F1,CPCG0372-F1	CPCG0128-F1,CPCG0372-F1	0.00204290091930541	1.84591233487201e-07	0.000176569799396169	3.75308357639384
chr3:39447782-39449074	2	2	1292	DistalRE	chr3	39447782	39449074	Baca_08-501_T_wgs,CPCG0206-F1	Baca_08-501_T_wgs,CPCG0206-F1	0.00154798761609907	1.86323717120893e-07	0.000176569799396169	3.75308357639384
chr6:26520696-26521610	2	2	914	HCG11,RNU6-502P	chr6	26520696	26521610	CPCG0078-F1,CPCG0081-F1	CPCG0078-F1,CPCG0081-F1	0.00218818380743982	1.85789572683296e-07	0.000176569799396169	3.75308357639384
chr6:39027163-39027905	2	2	742	DistalRE	chr6	39027163	39027905	CPCG0232-F1,CPCG0348-F1	CPCG0232-F1,CPCG0348-F1	0.00269541778975741	1.87042789257847e-07	0.000176569799396169	3.75308357639384
chr8:65943798-65944870	2	2	1072	DistalRE	chr8	65943798	65944870	Baca_08-492_T_wgs,CPCG0345-F1	Baca_08-492_T_wgs,CPCG0345-F1	0.00186567164179104	1.83478150348533e-07	0.000176569799396169	3.75308357639384
chr3:23634001-23635231	2	2	1230	DistalRE	chr3	23634001	23635231	Baca_08-217_T_wgs,Weischenfeldt_04_T_wgs	Baca_08-217_T_wgs,Weischenfeldt_04_T_wgs	0.0016260162601626	1.8931374406401e-07	0.000177379914242303	3.75109555940621
chr1:241682689-241683465	2	2	776	WDR64	chr1	241682689	241683465	Baca_08-217_T_wgs,CPCG0249-F1	Baca_08-217_T_wgs,CPCG0249-F1	0.00257731958762887	1.9102811075231e-07	0.000177660388068776	3.7504093935839
chr4:159754662-159755429	2	2	767	DistalRE	chr4	159754662	159755429	Baca_03-1426_T_wgs,CPCG0098-F1	Baca_03-1426_T_wgs,CPCG0098-F1	0.00260756192959583	1.95399929768328e-07	0.000180390054280903	3.74378741075191
chr3:113666909-113667770	2	2	861	DistalRE	chr3	113666909	113667770	Baca_STID0000002621_T_wgs,CPCG0364-F1	Baca_STID0000002621_T_wgs,CPCG0364-F1	0.00232288037166086	1.98467435860465e-07	0.000181884539960503	3.74020421404914
chr11:49218422-49219283	2	2	861	DistalRE	chr11	49218422	49219283	Baca_08-1541_T_wgs,CPCG0081-F1	Baca_08-1541_T_wgs,CPCG0081-F1	0.00232288037166086	2.03522648136529e-07	0.000183872318079289	3.73548364874088
chr8:95979989-95980936	2	2	947	DistalRE	chr8	95979989	95980936	CPCG0001-F1,CPCG0184-F1	CPCG0001-F1,CPCG0184-F1	0.00211193241816262	2.05029943777532e-07	0.000183872318079289	3.73548364874088
chr9:33000797-33001892	2	2	1095	APTX	chr9	33000797	33001892	CPCG0047-F1,CPCG0387-F1	CPCG0047-F1,CPCG0387-F1	0.00182648401826484	2.04194168554062e-07	0.000183872318079289	3.73548364874088
chr5:176852446-176854090	2	2	1644	DistalRE	chr5	176852446	176854090	CPCG0258-F1,CPCG0374-F1	CPCG0258-F1,CPCG0374-F1	0.00121654501216545	2.14487701089895e-07	0.000190989888900281	3.71898962390959
chr17:17617148-17618057	2	2	909	DistalRE	chr17	17617148	17618057	Baca_07-144_T_wgs,Baca_09-628_T_wgs	Baca_07-144_T_wgs,Baca_09-628_T_wgs	0.0022002200220022	2.2122143799853e-07	0.000195598698626968	3.70863403902187
chr10:119805962-119806814	2	2	852	DistalRE	chr10	119805962	119806814	CPCG0331-F1,TCGA_7744_T1_wgs	CPCG0331-F1,TCGA_7744_T1_wgs	0.00234741784037559	2.24972119957537e-07	0.000197523948091109	3.70438024234989
chr1:246771674-246772754	2	2	1080	RP11-439E19.10	chr1	246771674	246772754	Baca_STID0000002682_T_wgs,CPCG0342-F1	Baca_STID0000002682_T_wgs,CPCG0342-F1	0.00185185185185185	2.38264507984188e-07	0.00020774183174263	3.68247604335056
chr11:7575602-7577252	2	2	1650	PPFIBP2	chr11	7575602	7577252	CPCG0366-F1,CPCG0407-F1	CPCG0366-F1,CPCG0407-F1	0.00121212121212121	2.47247784649645e-07	0.000212834241271847	3.67195850044124
chr19:2543566-2544410	2	2	844	DistalRE	chr19	2543566	2544410	CPCG0099-F1,CPCG0217-F1	CPCG0099-F1,CPCG0217-F1	0.0023696682464455	2.47495473829296e-07	0.000212834241271847	3.67195850044124
chr1:28832090-28833275	2	2	1185	DistalRE	chr1	28832090	28833275	CPCG0183-F1,CPCG0374-F1	CPCG0183-F1,CPCG0374-F1	0.00168776371308017	2.54569280178216e-07	0.000215062504891436	3.66743530015729
chr10:28821148-28822145	2	2	997	DistalRE	chr10	28821148	28822145	Baca_07-144_T_wgs,CPCG0189-F1	Baca_07-144_T_wgs,CPCG0189-F1	0.00200601805416249	2.528400846459e-07	0.000215062504891436	3.66743530015729
chr2:178970416-178971137	2	2	721	DistalRE	chr2	178970416	178971137	Baca_04-1243_T_wgs,CPCG0249-F1	Baca_04-1243_T_wgs,CPCG0249-F1	0.00277392510402219	2.55237477017978e-07	0.000215062504891436	3.66743530015729
chr20:35233480-35234254	2	2	774	DistalRE	chr20	35233480	35234254	CPCG0099-F1,CPCG0123-F1	CPCG0099-F1,CPCG0123-F1	0.00258397932816537	2.5693831078282e-07	0.000215062504891436	3.66743530015729
chr16:67475034-67476249	2	2	1215	DistalRE	chr16	67475034	67476249	CPCG0057-F1,CPCG0345-F1	CPCG0057-F1,CPCG0345-F1	0.00164609053497942	2.59455070964845e-07	0.000215730877648008	3.66608768970316
chr3:50638339-50639603	2	2	1264	DistalRE	chr3	50638339	50639603	CPCG0206-F1,CPCG0334-F1	CPCG0206-F1,CPCG0334-F1	0.00158227848101266	2.63535673427275e-07	0.000217682200038254	3.6621770819429
chr2:19547354-19548363	2	2	1009	DistalRE	chr2	19547354	19548363	Baca_04-1084_T_wgs,Baca_08-4154_T_wgs	Baca_04-1084_T_wgs,Baca_08-4154_T_wgs	0.00198216055500496	2.79531699508438e-07	0.000227296722669016	3.6434068262065
chr3:4508399-4509192	2	2	793	DistalRE	chr3	4508399	4509192	CPCG0249-F1,CPCG0331-F1	CPCG0249-F1,CPCG0331-F1	0.00252206809583859	2.80606532808435e-07	0.000227296722669016	3.6434068262065
chr9:123582142-123583202	2	2	1060	DENND1A	chr9	123582142	123583202	CPCG0057-F1,CPCG0392-F1	CPCG0057-F1,CPCG0392-F1	0.00188679245283019	2.78438195481306e-07	0.000227296722669016	3.6434068262065
chr4:8200471-8201215	2	2	744	AC104650.1,SH3TC1	chr4	8200471	8201215	CPCG0236-F1,CPCG0364-F1	CPCG0236-F1,CPCG0364-F1	0.00268817204301075	3.03116243524562e-07	0.000243956113610509	3.61268829387047
chr11:61129202-61130307	2	2	1105	DistalRE	chr11	61129202	61130307	Baca_06-3199_T_wgs,Baca_08-1541_T_wgs	Baca_06-3199_T_wgs,Baca_08-1541_T_wgs	0.00180995475113122	3.26939410920325e-07	0.000255217955935428	3.59308877395814
chr13:20356176-20357389	2	2	1213	DistalRE	chr13	20356176	20357389	Baca_07-5037_T_wgs,CPCG0266-F1	Baca_07-5037_T_wgs,CPCG0266-F1	0.00164880461665293	3.27272872058843e-07	0.000255217955935428	3.59308877395814
chr15:48755440-48756301	2	2	861	DistalRE	chr15	48755440	48756301	Baca_03-3125_T_wgs,CPCG0388-F1	Baca_03-3125_T_wgs,CPCG0388-F1	0.00232288037166086	3.24359861624119e-07	0.000255217955935428	3.59308877395814
chr18:71292821-71293926	2	2	1105	DistalRE	chr18	71292821	71293926	Baca_06-1749_T_wgs,CPCG0260-F1	Baca_06-1749_T_wgs,CPCG0260-F1	0.00180995475113122	3.26939410920325e-07	0.000255217955935428	3.59308877395814
chr3:15796679-15797980	2	2	1301	ANKRD28	chr3	15796679	15797980	Baca_07-5318_T_wgs,CPCG0346-F1	Baca_07-5318_T_wgs,CPCG0346-F1	0.00153727901614143	3.26026029650915e-07	0.000255217955935428	3.59308877395814
chr1:52413610-52415610	2	2	2000	DistalRE	chr1	52413610	52415610	CPCG0268-F1,TCGA_7075_T1_wgs	CPCG0268-F1,TCGA_7075_T1_wgs	0.001	3.47649906727493e-07	0.000266149321581445	3.57487463651287
chr10:15905534-15906893	2	2	1359	DistalRE	chr10	15905534	15906893	CPCG0081-F1,CPCG0339-F1	CPCG0081-F1,CPCG0339-F1	0.00147167034584253	3.45209176296523e-07	0.000266149321581445	3.57487463651287
chr11:72432845-72433903	2	2	1058	CLPB	chr11	72432845	72433903	CPCG0003-F1,CPCG0334-F1	CPCG0003-F1,CPCG0334-F1	0.00189035916824197	3.46955046575387e-07	0.000266149321581445	3.57487463651287
chr6:138554899-138555954	2	2	1055	DistalRE	chr6	138554899	138555954	Baca_05-620_T_wgs,Baca_09-37_T_wgs	Baca_05-620_T_wgs,Baca_09-37_T_wgs	0.0018957345971564	3.5315270229785e-07	0.00026872352261577	3.57069431609344
chr11:93213833-93215255	2	2	1422	DistalRE	chr11	93213833	93215255	CPCG0124-F1,CPCG0259-F1	CPCG0124-F1,CPCG0259-F1	0.00140646976090014	3.66596465460371e-07	0.00027626295474372	3.55867734754467
chr4:77818180-77819697	2	2	1517	CNOT6L	chr4	77818180	77819697	Baca_05-3852_T_wgs,CPCG0117-F1	Baca_05-3852_T_wgs,CPCG0117-F1	0.001318391562294	3.67461657166307e-07	0.00027626295474372	3.55867734754467
chr21:16493843-16494868	2	2	1025	DistalRE	chr21	16493843	16494868	Baca_06-1749_T_wgs,CPCG0124-F1	Baca_06-1749_T_wgs,CPCG0124-F1	0.00195121951219512	3.73226407286019e-07	0.000278926756630843	3.55450982313172
chr3:31295924-31297143	2	2	1219	DistalRE	chr3	31295924	31297143	Baca_03-2345_T_wgs,CPCG0078-F1	Baca_03-2345_T_wgs,CPCG0078-F1	0.00164068908941756	3.78004133323514e-07	0.000280825757107498	3.55156306158266
chr1:152006819-152008548	2	2	1729	DistalRE	chr1	152006819	152008548	CPCG0094-F1,CPCG0238-F1	CPCG0094-F1,CPCG0238-F1	0.00115673799884326	3.88083153340685e-07	0.000286617671478724	3.54269703658661
chr6:64283072-64284537	2	2	1465	DistalRE	chr6	64283072	64284537	Baca_05-3595_T_wgs,CPCG0267-F1	Baca_05-3595_T_wgs,CPCG0267-F1	0.00136518771331058	4.01164995836306e-07	0.000294546600714829	3.53084598497793
chr14:50428445-50429813	2	2	1368	DistalRE	chr14	50428445	50429813	Baca_03-3125_T_wgs,CPCG0259-F1	Baca_03-3125_T_wgs,CPCG0259-F1	0.00146198830409357	4.27905935162342e-07	0.000312353917892078	3.50535304227682
chr5:130499867-130501490	2	2	1623	DistalRE	chr5	130499867	130501490	Baca_03-1426_T_wgs,CPCG0208-F1	Baca_03-1426_T_wgs,CPCG0208-F1	0.00123228589032656	4.34508846290686e-07	0.000315340399874766	3.50122038599579
chr2:10115160-10116377	2	2	1217	DistalRE	chr2	10115160	10116377	Baca_09-37_T_wgs,CPCG0211-F1	Baca_09-37_T_wgs,CPCG0211-F1	0.00164338537387017	4.37749129873845e-07	0.000315866186799143	3.50049686245358
chr6:134942831-134943761	2	2	930	ALDH8A1	chr6	134942831	134943761	Baca_06-1749_T_wgs,Baca_07-837_T_wgs	Baca_06-1749_T_wgs,Baca_07-837_T_wgs	0.0021505376344086	4.48875262453545e-07	0.000322043633296171	3.49208528229187
chr6:27870049-27871605	2	2	1556	DistalRE	chr6	27870049	27871605	Baca_05-3852_T_wgs,Baca_08-1541_T_wgs	Baca_05-3852_T_wgs,Baca_08-1541_T_wgs	0.0012853470437018	4.52551696650816e-07	0.000322836495281818	3.49101737604537
chr19:51363604-51366549	2	2	2945	CTD-2616J11.10,ETFB	chr19	51363604	51366549	CPCG0246-F1,Weischenfeldt_02_T_wgs	CPCG0246-F1,Weischenfeldt_02_T_wgs	0.00067911714770798	4.56035183717486e-07	0.000323483533453568	3.49014782167925
chr3:172325079-172326910	2	2	1831	FNDC3B	chr3	172325079	172326910	CPCG0340-F1,CPCG0369-F1	CPCG0340-F1,CPCG0369-F1	0.00109229929000546	4.67439009441062e-07	0.000329709943552548	3.48186795499551
chr6:34565310-34567010	2	2	1700	DistalRE	chr6	34565310	34567010	Baca_03-2345_T_wgs,CPCG0414-F1	Baca_03-2345_T_wgs,CPCG0414-F1	0.00117647058823529	4.7671491665592e-07	0.000334374234250842	3.47576719520969
chr11:67084592-67085769	2	2	1177	DistalRE	chr11	67084592	67085769	Baca_05-620_T_wgs,TCGA_7744_T1_wgs	Baca_05-620_T_wgs,TCGA_7744_T1_wgs	0.00169923534409516	4.8139391193736e-07	0.000335780276808174	3.47394481720612
chr14:61905259-61906433	2	2	1174	DistalRE	chr14	61905259	61906433	Baca_04-1243_T_wgs,CPCG0248-F1	Baca_04-1243_T_wgs,CPCG0248-F1	0.00170357751277683	4.8964154891096e-07	0.000335934237106108	3.47374573230439
chr3:9004702-9005662	2	2	960	DistalRE	chr3	9004702	9005662	CPCG0098-F1,CPCG0236-F1	CPCG0098-F1,CPCG0236-F1	0.00208333333333333	4.87041546605276e-07	0.000335934237106108	3.47374573230439
chr4:133265592-133266753	2	2	1161	DistalRE	chr4	133265592	133266753	Baca_07-5037_T_wgs,CPCG0364-F1	Baca_07-5037_T_wgs,CPCG0364-F1	0.00172265288544358	4.89435309371911e-07	0.000335934237106108	3.47374573230439
chr1:45804690-45806388	2	2	1698	DistalRE	chr1	45804690	45806388	Baca_STID0000002872_T_wgs,CPCG0083-F1	Baca_STID0000002872_T_wgs,CPCG0083-F1	0.00117785630153121	5.38917874489242e-07	0.000367656264691111	3.43455802945397
chr3:175495147-175496469	2	2	1322	DistalRE	chr3	175495147	175496469	Baca_07-144_T_wgs,Baca_08-1541_T_wgs	Baca_07-144_T_wgs,Baca_08-1541_T_wgs	0.00151285930408472	5.41734637705635e-07	0.000367656264691111	3.43455802945397
chr3:179040305-179041789	2	2	1484	DistalRE	chr3	179040305	179041789	CPCG0210-F1,CPCG0249-F1	CPCG0210-F1,CPCG0249-F1	0.00134770889487871	5.45777411990107e-07	0.000368408555954806	3.43367029226235
chr6:144065973-144067178	2	2	1205	PLAGL1	chr6	144065973	144067178	Baca_STID0000003042_T_wgs,CPCG0050-F1	Baca_STID0000003042_T_wgs,CPCG0050-F1	0.0016597510373444	5.50403712348164e-07	0.00036954458447299	3.43233315774948
chr17:27055148-27056508	2	2	1360	DistalRE	chr17	27055148	27056508	Baca_STID0000003127_T_wgs,CPCG0232-F1	Baca_STID0000003127_T_wgs,CPCG0232-F1	0.00147058823529412	5.73326516838454e-07	0.000382887575364991	3.41692872620382
chr7:158571255-158572645	2	2	1390	DistalRE	chr7	158571255	158572645	CPCG0099-F1,CPCG0237-F1	CPCG0099-F1,CPCG0237-F1	0.00143884892086331	5.84895542895893e-07	0.000388547037551365	3.41055639793789
chr1:114446821-114448095	2	2	1274	DistalRE	chr1	114446821	114448095	CPCG0183-F1,CPCG0249-F1	CPCG0183-F1,CPCG0249-F1	0.00156985871271586	6.02229256126405e-07	0.000397956262075992	3.40016465702895
chr3:195633927-195635416	2	2	1489	DistalRE	chr3	195633927	195635416	Baca_08-4154_T_wgs,Baca_STID0000002525_T_wgs	Baca_08-4154_T_wgs,Baca_STID0000002525_T_wgs	0.00134318334452653	6.08799016045297e-07	0.000400191323882383	3.39773233106925
chr14:38053720-38055987	2	2	2267	DistalRE	chr14	38053720	38055987	CPCG0006-F1,TCGA_6365_T1_wgs	CPCG0006-F1,TCGA_6365_T1_wgs	0.000882223202470225	6.19521798436246e-07	0.000405118856036802	3.39241754234553
chr16:11836496-11837670	2	2	1174	DistalRE	chr16	11836496	11837670	CPCG0099-F1,CPCG0369-F1	CPCG0099-F1,CPCG0369-F1	0.00170357751277683	6.27237745029027e-07	0.00040803927772865	3.38929802985183
chr1:231472372-231474215	2	2	1843	DistalRE	chr1	231472372	231474215	Baca_05-3852_T_wgs,CPCG0001-F1	Baca_05-3852_T_wgs,CPCG0001-F1	0.0010851871947911	6.3488101215685e-07	0.000408775465227328	3.3885151785195
chr5:180615364-180616921	2	2	1557	FLT4	chr5	180615364	180616921	Baca_03-2345_T_wgs,CPCG0213-F1	Baca_03-2345_T_wgs,CPCG0213-F1	0.00128452151573539	6.32816066089103e-07	0.000408775465227328	3.3885151785195
chr1:154390500-154392377	2	2	1877	DistalRE	chr1	154390500	154392377	Baca_07-4610_T_wgs,CPCG0191-F1	Baca_07-4610_T_wgs,CPCG0191-F1	0.00106553010122536	6.38722677813747e-07	0.000409150756977293	3.38811664099098
chr21:31177230-31178742	2	2	1512	DistalRE	chr21	31177230	31178742	CPCG0374-F1,CPCG0388-F1	CPCG0374-F1,CPCG0388-F1	0.00132275132275132	6.75696523311533e-07	0.000430638200971233	3.36588744749178
chr15:45492203-45493685	2	2	1482	DistalRE	chr15	45492203	45493685	CPCG0090-F1,CPCG0364-F1	CPCG0090-F1,CPCG0364-F1	0.00134952766531714	6.80799293461347e-07	0.000431698958040164	3.36481899956693
chr11:107701280-107702684	2	2	1404	DistalRE	chr11	107701280	107702684	CPCG0001-F1,CPCG0211-F1	CPCG0001-F1,CPCG0211-F1	0.00142450142450142	6.84993989347305e-07	0.000432176132384534	3.3643392213952
chr9:110217569-110218789	2	2	1220	DistalRE	chr9	110217569	110218789	Baca_08-4154_T_wgs,CPCG0388-F1	Baca_08-4154_T_wgs,CPCG0388-F1	0.00163934426229508	6.90567058116966e-07	0.000433513829238797	3.36299704382491
chr2:181121627-181123968	2	2	2341	AC104820.2	chr2	181121627	181123968	CPCG0357-F1,Weischenfeldt_05_T_wgs	CPCG0357-F1,Weischenfeldt_05_T_wgs	0.000854335753951303	7.11398586540277e-07	0.000442238177764004	3.35434376814234
chr8:135805688-135807405	2	2	1717	DistalRE	chr8	135805688	135807405	CPCG0182-F1,CPCG0232-F1	CPCG0182-F1,CPCG0232-F1	0.0011648223645894	7.11509178660238e-07	0.000442238177764004	3.35434376814234
chr20:31960281-31962405	2	2	2124	DistalRE	chr20	31960281	31962405	Baca_06-1749_T_wgs,TCGA_7522_T1_wgs	Baca_06-1749_T_wgs,TCGA_7522_T1_wgs	0.000941619585687382	7.44132717861903e-07	0.000460236921801554	3.3370185436607
chr4:87927119-87928749	2	2	1630	DistalRE	chr4	87927119	87928749	Baca_05-3595_T_wgs,CPCG0266-F1	Baca_05-3595_T_wgs,CPCG0266-F1	0.00122699386503067	7.66467462156218e-07	0.000471726908216175	3.32630935004962
chr10:43133349-43134485	2	2	1136	DistalRE	chr10	43133349	43134485	Baca_08-556_T_wgs,CPCG0099-F1	Baca_08-556_T_wgs,CPCG0099-F1	0.00176056338028169	7.70716557263313e-07	0.000472028175190638	3.32603207771205
chr15:96875457-96876714	2	2	1257	DistalRE	chr15	96875457	96876714	Baca_04-1243_T_wgs,CPCG0364-F1	Baca_04-1243_T_wgs,CPCG0364-F1	0.00159108989657916	7.90540769759117e-07	0.000481819248861973	3.31711585376161
chr4:186131619-186132985	2	2	1366	DistalRE	chr4	186131619	186132985	CPCG0128-F1,CPCG0378-F1	CPCG0128-F1,CPCG0378-F1	0.00146412884333821	8.32771606996222e-07	0.00050510615252752	3.29661734146097
chr20:11138110-11139696	2	2	1586	DistalRE	chr20	11138110	11139696	CPCG0047-F1,CPCG0249-F1	CPCG0047-F1,CPCG0249-F1	0.00126103404791929	9.33294270033645e-07	0.000563355266757376	3.24921764114813
chr22:19924453-19926078	2	2	1625	DistalRE	chr22	19924453	19926078	Baca_08-217_T_wgs,CPCG0232-F1	Baca_08-217_T_wgs,CPCG0232-F1	0.00123076923076923	9.58804182477449e-07	0.000575984409199001	3.23958927194221
chr16:685626-687232	2	2	1606	JMJD8,LA16c-313D11.12,WDR24	chr16	685626	687232	Baca_07-837_T_wgs,TCGA_7744_T1_wgs	Baca_07-837_T_wgs,TCGA_7744_T1_wgs	0.0012453300124533	1.01968349973724e-06	0.000609639630678617	3.21492680868683
chrX:95138897-95140602	2	2	1705	DistalRE	chrX	95138897	95140602	CPCG0117-F1,CPCG0242-F1	CPCG0117-F1,CPCG0242-F1	0.00117302052785924	1.03270541036062e-06	0.000614498873872071	3.21147890866295
chr6:26311315-26314045	3	2	2730	AL021917.1	chr6	26311315	26314045	CPCG0006-F1,CPCG0006-F1,CPCG0380-F1	CPCG0006-F1,CPCG0380-F1	0.000732600732600733	1.03899673903705e-06	0.000614599513910961	3.21140778756462
chr4:102808743-102810367	2	2	1624	UBE2D3	chr4	102808743	102810367	TCGA_7075_T1_wgs,CPCG0232-F1	TCGA_7075_T1_wgs,CPCG0232-F1	0.00123152709359606	1.04266482252941e-06	0.000614599513910961	3.21140778756462
chr14:37886520-37888417	2	2	1897	DistalRE	chr14	37886520	37888417	CPCG0211-F1,Weischenfeldt_01_T_wgs	CPCG0211-F1,Weischenfeldt_01_T_wgs	0.00105429625724829	1.14177571039822e-06	0.00066987554097022	3.17400587922575
chr19:47759368-47761228	2	2	1860	DistalRE	chr19	47759368	47761228	Baca_05-620_T_wgs,CPCG0412-F1	Baca_05-620_T_wgs,CPCG0412-F1	0.0010752688172043	1.14930283684252e-06	0.000671155437553903	3.17317688690361
chr20:32580215-32582463	2	2	2248	RP11-410N8.1	chr20	32580215	32582463	Baca_08-492_T_wgs,Baca_09-37_T_wgs	Baca_08-492_T_wgs,Baca_09-37_T_wgs	0.000889679715302491	1.1553689226869e-06	0.000671574233102352	3.17290597518458
chr14:21081115-21083467	2	2	2352	ARHGEF40	chr14	21081115	21083467	CPCG0183-F1,CPCG0412-F1	CPCG0183-F1,CPCG0412-F1	0.000850340136054422	1.29957781294091e-06	0.000748467399762249	3.12582711103462
chr18:5294423-5297141	2	2	2718	ZBTB14	chr18	5294423	5297141	CPCG0185-F1,CPCG0189-F1	CPCG0185-F1,CPCG0189-F1	0.000735835172921266	1.29821955021491e-06	0.000748467399762249	3.12582711103462
chr1:149223065-149225078	2	2	2013	DistalRE	chr1	149223065	149225078	Baca_05-1657_T_wgs,TCGA_5788_T1_wgs	Baca_05-1657_T_wgs,TCGA_5788_T1_wgs	0.000993541977148535	1.31569832634069e-06	0.000754291652817594	3.12246069827016
chr8:128029441-128031857	2	2	2416	DistalRE	chr8	128029441	128031857	CPCG0217-F1,CPCG0236-F1	CPCG0217-F1,CPCG0236-F1	0.000827814569536424	1.40853066634691e-06	0.000800204754533274	3.09679887252534
